GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodePointerFactory,18,28,2,2,5,8,2,5,1,4
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,XPathContextFactory,0,13,0,0,0,6,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodeIteratorAttribute,0,100,0,12,0,24,0,11,0,5
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodeIteratorChildren,0,194,0,30,0,50,0,22,0,7
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,XPathExpressionEngine,23,459,1,57,8,114,1,45,0,17
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodePointer,4,135,1,11,2,35,2,22,1,17
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationNodeIteratorBase,0,127,2,14,0,24,2,18,0,12
Apache Commons Configuration,org.apache.commons.configuration2.tree.xpath,ConfigurationAttributePointer,2,67,1,3,1,22,2,14,1,13
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilderProvider.ReloadableWrapperBuilder,0,13,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder.ConfigurationSourceData,14,261,1,19,2,64,1,22,0,13
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilderProvider.WrapperBuilder,0,24,0,0,0,8,0,4,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,FileExtensionConfigurationBuilderProvider,1,88,1,13,1,22,1,12,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ConfigurationDeclaration,4,87,0,14,2,23,2,15,2,8
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder,25,1008,11,71,4,252,11,73,0,43
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileBuilderParametersImpl,0,72,0,4,0,23,0,12,0,10
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiWrapDynaClass,6,76,0,4,1,16,1,8,1,6
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ReloadingCombinedConfigurationBuilder,0,97,0,6,0,32,0,13,0,10
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ReloadingMultiFileConfigurationBuilder,0,47,0,0,0,13,0,6,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilder.new EventListener() {...},0,11,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder.new EventListener() {...},5,27,0,0,0,6,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedBuilderParametersImpl,6,231,0,20,1,68,1,34,1,24
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilder,9,418,2,30,1,106,2,35,0,21
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiFileConfigurationBuilderProvider,1,61,1,3,0,15,1,5,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilderProvider,0,65,0,2,0,19,0,5,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,MultiWrapDynaBean,0,152,0,10,0,33,0,17,0,12
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,ReloadingMultiFileConfigurationBuilder.new CombinedReloadingController() {...},0,37,0,2,0,10,0,3,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,CombinedConfigurationBuilder.ConfigurationSourceData.new EventListener() {...},0,11,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder.combined,BaseConfigurationBuilderProvider,6,242,0,18,2,61,0,26,0,17
Apache Commons Configuration,org.apache.commons.configuration2.builder.fluent,Parameters,0,185,0,2,0,27,0,17,0,16
Apache Commons Configuration,org.apache.commons.configuration2.builder.fluent,Configurations,0,251,0,2,0,42,0,39,0,38
Apache Commons Configuration,org.apache.commons.configuration2.builder.fluent,Parameters.ParametersIfcInvocationHandler,0,33,0,6,0,8,0,6,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,FileBasedConfigurationBuilder,0,276,1,39,0,84,1,38,0,19
Apache Commons Configuration,org.apache.commons.configuration2.builder,BuilderConfigurationWrapperFactory.EventSourceSupport,9,39,0,0,0,4,2,2,2,2
Apache Commons Configuration,org.apache.commons.configuration2.builder,AutoSaveListener,0,73,0,12,0,22,0,13,0,7
Apache Commons Configuration,org.apache.commons.configuration2.builder,HierarchicalBuilderParametersImpl,0,22,0,0,0,6,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,PropertiesBuilderParametersImpl,0,39,0,0,0,10,0,5,0,5
Apache Commons Configuration,org.apache.commons.configuration2.builder,DefaultParametersManager.DefaultHandlerData,0,47,1,11,0,12,1,8,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,CopyObjectDefaultHandler,0,33,0,2,0,13,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,ConfigurationBuilderEvent,0,28,0,0,0,6,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,FileBasedBuilderParametersImpl,0,206,0,18,0,65,0,30,0,21
Apache Commons Configuration,org.apache.commons.configuration2.builder,DefaultReloadingDetectorFactory,0,24,0,2,0,6,0,3,0,2
Apache Commons Configuration,org.apache.commons.configuration2.builder,ReloadingFileBasedConfigurationBuilder.new ReloadingDetector() {...},0,28,0,6,0,7,0,6,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,ConfigurationBuilderResultCreatedEvent,0,25,0,2,0,7,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,ReloadingBuilderSupportListener,0,38,0,2,0,14,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,JndiBuilderParametersImpl,0,15,0,0,0,5,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.builder,BasicBuilderParameters,6,455,0,46,2,109,0,52,0,29
Apache Commons Configuration,org.apache.commons.configuration2.builder,BasicConfigurationBuilder.new BeanDeclaration() {...},2,23,0,0,1,6,1,6,1,6
Apache Commons Configuration,org.apache.commons.configuration2.builder,ReloadingFileBasedConfigurationBuilder,0,87,0,2,0,27,0,12,0,11
Apache Commons Configuration,org.apache.commons.configuration2.builder,BasicConfigurationBuilder,7,453,1,39,1,135,1,55,0,36
Apache Commons Configuration,org.apache.commons.configuration2.builder,INIBuilderParametersImpl,13,9,0,0,3,3,1,2,1,2
Apache Commons Configuration,org.apache.commons.configuration2.builder,XMLBuilderParametersImpl,0,71,0,0,0,17,0,9,0,9
Apache Commons Configuration,org.apache.commons.configuration2.builder,BuilderConfigurationWrapperFactory.BuilderConfigurationWrapperInvocationHandler,0,47,0,4,0,11,0,6,0,4
Apache Commons Configuration,org.apache.commons.configuration2.builder,BuilderConfigurationWrapperFactory,0,71,0,6,0,21,0,9,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder,DatabaseBuilderParametersImpl,0,46,0,0,0,15,0,8,0,8
Apache Commons Configuration,org.apache.commons.configuration2.builder,DefaultParametersManager,0,93,0,12,0,25,0,12,0,6
Apache Commons Configuration,org.apache.commons.configuration2.builder,EventListenerParameters,0,26,0,0,0,9,0,5,0,5
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,AbsoluteNameLocationStrategy,0,24,0,6,0,6,0,5,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,25,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,21,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,21,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new SynchronizerSupport() {...},3,5,0,0,2,3,2,3,2,3
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandlerListenerAdapter,0,8,0,0,0,6,0,6,0,6
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,17,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.new FileHandler.Updater() {...},0,23,0,0,0,4,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,FileLocatorUtils,17,504,5,69,4,112,6,56,1,24
Apache Commons Configuration,org.apache.commons.configuration2.io,FileSystemLocationStrategy,0,10,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,BasePathLocationStrategy,0,21,0,4,0,8,0,4,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,DefaultFileSystem,122,184,10,30,20,55,11,19,2,8
Apache Commons Configuration,org.apache.commons.configuration2.io,CombinedLocationStrategy,0,53,0,8,0,15,0,7,0,3
Apache Commons Configuration,org.apache.commons.configuration2.io,VerifiableOutputStream,0,3,0,0,0,1,0,1,0,1
Apache Commons Configuration,org.apache.commons.configuration2.io,FileSystem,4,22,0,2,2,7,1,6,1,5
Apache Commons Configuration,org.apache.commons.configuration2.io,DefaultFileSystem.HttpOutputStream,14,50,0,2,5,14,3,6,3,5
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler.Updater,0,32,1,1,0,9,1,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,VFSFileSystem,450,95,59,13,108,29,40,6,5,5
Apache Commons Configuration,org.apache.commons.configuration2.io,FileLocator.FileLocatorBuilder,0,68,0,2,0,24,0,10,0,9
Apache Commons Configuration,org.apache.commons.configuration2.io,HomeDirectoryLocationStrategy,0,69,0,10,0,24,0,13,0,8
Apache Commons Configuration,org.apache.commons.configuration2.io,FileLocator,0,155,0,6,0,37,0,14,0,11
Apache Commons Configuration,org.apache.commons.configuration2.io,ConfigurationLogger,0,91,0,4,0,31,0,18,0,16
Apache Commons Configuration,org.apache.commons.configuration2.io,VFSFileSystem.VFSURLStreamHandler,12,0,0,0,4,0,2,0,2,0
Apache Commons Configuration,org.apache.commons.configuration2.io,FileUtils,40,110,8,14,3,24,7,8,1,3
Apache Commons Configuration,org.apache.commons.configuration2.io,FileHandler,65,919,4,74,13,292,4,112,0,77
Apache Commons Configuration,org.apache.commons.configuration2.io,ProvidedURLLocationStrategy,0,6,0,0,0,2,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.io,ClasspathLocationStrategy,0,13,0,2,0,3,0,3,0,2
Apache Commons Configuration,org.apache.commons.configuration2.sync,NoOpSynchronizer,9,23,0,0,0,6,2,6,2,6
Apache Commons Configuration,org.apache.commons.configuration2.sync,LockMode,5,33,0,0,0,3,1,3,1,3
Apache Commons Configuration,org.apache.commons.configuration2.sync,ReadWriteSynchronizer,0,38,0,2,0,14,0,8,0,7
Apache Commons Configuration,org.apache.commons.configuration2.plist,TokenMgrError,173,0,18,0,37,0,19,0,6,0
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration,143,490,14,46,29,100,11,30,1,10
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateSeparatorParser,0,51,0,2,0,9,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.ArrayNodeBuilder,0,18,0,0,0,5,0,3,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.new EntityResolver() {...},0,15,0,0,0,3,0,2,0,2
Apache Commons Configuration,org.apache.commons.configuration2.plist,Token,14,20,0,0,5,7,4,3,4,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,ParseException,182,189,22,10,34,32,20,5,2,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.XMLPropertyListHandler,12,275,4,38,1,65,4,27,0,10
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateTimeZoneParser,0,70,0,2,0,17,0,4,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListParserTokenManager,630,1373,153,145,153,257,114,83,7,20
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListParser.JJCalls,0,3,0,0,0,1,0,1,0,1
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateComponentParser,0,41,0,4,0,7,0,5,0,3
Apache Commons Configuration,org.apache.commons.configuration2.plist,PropertyListConfiguration.DateFieldParser,0,73,0,0,0,14,0,4,0,4
Apache Commons Configuration,org.apache.commons.configuration2.plist,XMLPropertyListConfiguration.PListNodeBuilder,40,163,3,5,10,43,2,16,0,14
Apache Commons Configuration,org.apache.commons.configuration2.plist,SimpleCharStream,752,304,40,20,124,70,47,20,24,12
